,particle,material,thickness,p,cos_theta,efficiency,hit_additional_layer,all
1040,single_n0,lh,0,0.75,0.55,0.0,0.0,957.0
1041,single_n0,lh,0,0.75,0.6500000000000001,0.0,0.0,910.0
1042,single_n0,lh,0,0.75,0.75,0.0,0.0,924.0
1043,single_n0,lh,0,0.75,0.8500000000000001,0.0,0.0,944.0
1044,single_n0,lh,0,0.8500000000000001,0.05,0.0,0.0,934.0
1045,single_n0,lh,0,0.8500000000000001,0.15000000000000002,0.0010638297872340426,1.0,940.0
1046,single_n0,lh,0,0.8500000000000001,0.25,0.0,0.0,893.0
1047,single_n0,lh,0,0.8500000000000001,0.35000000000000003,0.0,0.0,952.0
1048,single_n0,lh,0,0.8500000000000001,0.45,0.0,0.0,940.0
1049,single_n0,lh,0,0.8500000000000001,0.55,0.0,0.0,898.0
1050,single_n0,lh,0,0.8500000000000001,0.6500000000000001,0.0,0.0,920.0
1051,single_n0,lh,0,0.8500000000000001,0.75,0.0,0.0,884.0
1052,single_n0,lh,0,0.8500000000000001,0.8500000000000001,0.0,0.0,919.0
1053,single_n0,lh,0,0.95,0.05,0.0,0.0,955.0
1054,single_n0,lh,0,0.95,0.15000000000000002,0.0,0.0,918.0
1055,single_n0,lh,0,0.95,0.25,0.0,0.0,935.0
1056,single_n0,lh,0,0.95,0.35000000000000003,0.0,0.0,963.0
1057,single_n0,lh,0,0.95,0.45,0.0,0.0,901.0
1058,single_n0,lh,0,0.95,0.55,0.0,0.0,966.0
1059,single_n0,lh,0,0.95,0.6500000000000001,0.0,0.0,931.0
1060,single_n0,lh,0,0.95,0.75,0.0,0.0,952.0
1061,single_n0,lh,0,0.95,0.8500000000000001,0.0,0.0,877.0
1062,single_n0,lh,0,1.05,0.05,0.0,0.0,927.0
1063,single_n0,lh,0,1.05,0.15000000000000002,0.0,0.0,952.0
1064,single_n0,lh,0,1.05,0.25,0.0,0.0,939.0
1065,single_n0,lh,0,1.05,0.35000000000000003,0.0,0.0,879.0
1066,single_n0,lh,0,1.05,0.45,0.0,0.0,914.0
1067,single_n0,lh,0,1.05,0.55,0.0,0.0,925.0
1068,single_n0,lh,0,1.05,0.6500000000000001,0.0,0.0,913.0
1069,single_n0,lh,0,1.05,0.75,0.0011273957158962795,1.0,887.0
1070,single_n0,lh,0,1.05,0.8500000000000001,0.0,0.0,966.0
1071,single_n0,lh,0,1.1500000000000001,0.05,0.0,0.0,889.0
1072,single_n0,lh,0,1.1500000000000001,0.15000000000000002,0.0,0.0,883.0
1073,single_n0,lh,0,1.1500000000000001,0.25,0.0,0.0,933.0
1074,single_n0,lh,0,1.1500000000000001,0.35000000000000003,0.0,0.0,919.0
1075,single_n0,lh,0,1.1500000000000001,0.45,0.001088139281828074,1.0,919.0
1076,single_n0,lh,0,1.1500000000000001,0.55,0.0,0.0,907.0
1077,single_n0,lh,0,1.1500000000000001,0.6500000000000001,0.0,0.0,992.0
1078,single_n0,lh,0,1.1500000000000001,0.75,0.0,0.0,931.0
1079,single_n0,lh,0,1.1500000000000001,0.8500000000000001,0.001092896174863388,1.0,915.0
1080,single_n0,lh,20,0.05,0.05,0.07556935817805382,73.0,966.0
1081,single_n0,lh,20,0.05,0.15000000000000002,0.09081081081081081,84.0,925.0
1082,single_n0,lh,20,0.05,0.25,0.08278145695364239,75.0,906.0
1083,single_n0,lh,20,0.05,0.35000000000000003,0.10215053763440861,95.0,930.0
1084,single_n0,lh,20,0.05,0.45,0.12061855670103093,117.0,970.0
1085,single_n0,lh,20,0.05,0.55,0.10640608034744843,98.0,921.0
1086,single_n0,lh,20,0.05,0.6500000000000001,0.10982048574445617,104.0,947.0
1087,single_n0,lh,20,0.05,0.75,0.13232323232323231,131.0,990.0
1088,single_n0,lh,20,0.05,0.8500000000000001,0.15184381778741865,140.0,922.0
1089,single_n0,lh,20,0.15000000000000002,0.05,0.038335158817086525,35.0,913.0
1090,single_n0,lh,20,0.15000000000000002,0.15000000000000002,0.044642857142857144,40.0,896.0
1091,single_n0,lh,20,0.15000000000000002,0.25,0.03882352941176471,33.0,850.0
1092,single_n0,lh,20,0.15000000000000002,0.35000000000000003,0.03897550111358575,35.0,898.0
1093,single_n0,lh,20,0.15000000000000002,0.45,0.03466955579631636,32.0,923.0
1094,single_n0,lh,20,0.15000000000000002,0.55,0.04719101123595506,42.0,890.0
1095,single_n0,lh,20,0.15000000000000002,0.6500000000000001,0.05636978579481398,50.0,887.0
1096,single_n0,lh,20,0.15000000000000002,0.75,0.07435344827586207,69.0,928.0
1097,single_n0,lh,20,0.15000000000000002,0.8500000000000001,0.06939704209328783,61.0,879.0
1098,single_n0,lh,20,0.25,0.05,0.02433862433862434,23.0,945.0
1099,single_n0,lh,20,0.25,0.15000000000000002,0.022105263157894735,21.0,950.0
1100,single_n0,lh,20,0.25,0.25,0.026652452025586353,25.0,938.0
1101,single_n0,lh,20,0.25,0.35000000000000003,0.027428571428571427,24.0,875.0
1102,single_n0,lh,20,0.25,0.45,0.021852237252861603,21.0,961.0
1103,single_n0,lh,20,0.25,0.55,0.01948051948051948,18.0,924.0
1104,single_n0,lh,20,0.25,0.6500000000000001,0.025191675794085433,23.0,913.0
1105,single_n0,lh,20,0.25,0.75,0.03259726603575184,31.0,951.0
1106,single_n0,lh,20,0.25,0.8500000000000001,0.04017857142857143,36.0,896.0
1107,single_n0,lh,20,0.35000000000000003,0.05,0.01948051948051948,18.0,924.0
1108,single_n0,lh,20,0.35000000000000003,0.15000000000000002,0.021834061135371178,20.0,916.0
1109,single_n0,lh,20,0.35000000000000003,0.25,0.00964630225080386,9.0,933.0
1110,single_n0,lh,20,0.35000000000000003,0.35000000000000003,0.0176017601760176,16.0,909.0
1111,single_n0,lh,20,0.35000000000000003,0.45,0.015822784810126583,15.0,948.0
1112,single_n0,lh,20,0.35000000000000003,0.55,0.014568158168574402,14.0,961.0
1113,single_n0,lh,20,0.35000000000000003,0.6500000000000001,0.021231422505307854,20.0,942.0
1114,single_n0,lh,20,0.35000000000000003,0.75,0.026881720430107527,25.0,930.0
1115,single_n0,lh,20,0.35000000000000003,0.8500000000000001,0.02631578947368421,25.0,950.0
1116,single_n0,lh,20,0.45,0.05,0.008724100327153763,8.0,917.0
1117,single_n0,lh,20,0.45,0.15000000000000002,0.013471502590673576,13.0,965.0
1118,single_n0,lh,20,0.45,0.25,0.015940488841657812,15.0,941.0
1119,single_n0,lh,20,0.45,0.35000000000000003,0.010582010582010581,10.0,945.0
1120,single_n0,lh,20,0.45,0.45,0.01662971175166297,15.0,902.0
1121,single_n0,lh,20,0.45,0.55,0.01791359325605901,17.0,949.0
1122,single_n0,lh,20,0.45,0.6500000000000001,0.014444444444444444,13.0,900.0
1123,single_n0,lh,20,0.45,0.75,0.02771855010660981,26.0,938.0
1124,single_n0,lh,20,0.45,0.8500000000000001,0.03792415169660679,38.0,1002.0
1125,single_n0,lh,20,0.55,0.05,0.015657620041753653,15.0,958.0
1126,single_n0,lh,20,0.55,0.15000000000000002,0.010917030567685589,10.0,916.0
1127,single_n0,lh,20,0.55,0.25,0.017957351290684626,16.0,891.0
1128,single_n0,lh,20,0.55,0.35000000000000003,0.012972972972972972,12.0,925.0
1129,single_n0,lh,20,0.55,0.45,0.013333333333333334,12.0,900.0
1130,single_n0,lh,20,0.55,0.55,0.016,16.0,1000.0
1131,single_n0,lh,20,0.55,0.6500000000000001,0.014412416851441241,13.0,902.0
1132,single_n0,lh,20,0.55,0.75,0.01878453038674033,17.0,905.0
1133,single_n0,lh,20,0.55,0.8500000000000001,0.030033370411568408,27.0,899.0
1134,single_n0,lh,20,0.6500000000000001,0.05,0.006711409395973154,6.0,894.0
1135,single_n0,lh,20,0.6500000000000001,0.15000000000000002,0.00964630225080386,9.0,933.0
1136,single_n0,lh,20,0.6500000000000001,0.25,0.011135857461024499,10.0,898.0
1137,single_n0,lh,20,0.6500000000000001,0.35000000000000003,0.004449388209121246,4.0,899.0
1138,single_n0,lh,20,0.6500000000000001,0.45,0.0193756727664155,18.0,929.0
1139,single_n0,lh,20,0.6500000000000001,0.55,0.010672358591248666,10.0,937.0
1140,single_n0,lh,20,0.6500000000000001,0.6500000000000001,0.008888888888888889,8.0,900.0
1141,single_n0,lh,20,0.6500000000000001,0.75,0.022175290390707498,21.0,947.0
1142,single_n0,lh,20,0.6500000000000001,0.8500000000000001,0.017977528089887642,16.0,890.0
1143,single_n0,lh,20,0.75,0.05,0.013918629550321198,13.0,934.0
1144,single_n0,lh,20,0.75,0.15000000000000002,0.010471204188481676,10.0,955.0
1145,single_n0,lh,20,0.75,0.25,0.009698275862068966,9.0,928.0
1146,single_n0,lh,20,0.75,0.35000000000000003,0.0062827225130890054,6.0,955.0
1147,single_n0,lh,20,0.75,0.45,0.009615384615384616,9.0,936.0
1148,single_n0,lh,20,0.75,0.55,0.01567398119122257,15.0,957.0
1149,single_n0,lh,20,0.75,0.6500000000000001,0.00989010989010989,9.0,910.0
1150,single_n0,lh,20,0.75,0.75,0.010822510822510822,10.0,924.0
1151,single_n0,lh,20,0.75,0.8500000000000001,0.01694915254237288,16.0,944.0
1152,single_n0,lh,20,0.8500000000000001,0.05,0.01284796573875803,12.0,934.0
1153,single_n0,lh,20,0.8500000000000001,0.15000000000000002,0.013829787234042552,13.0,940.0
1154,single_n0,lh,20,0.8500000000000001,0.25,0.014557670772676373,13.0,893.0
1155,single_n0,lh,20,0.8500000000000001,0.35000000000000003,0.01680672268907563,16.0,952.0
1156,single_n0,lh,20,0.8500000000000001,0.45,0.010638297872340425,10.0,940.0
1157,single_n0,lh,20,0.8500000000000001,0.55,0.012249443207126948,11.0,898.0
1158,single_n0,lh,20,0.8500000000000001,0.6500000000000001,0.009782608695652175,9.0,920.0
1159,single_n0,lh,20,0.8500000000000001,0.75,0.007918552036199095,7.0,884.0
1160,single_n0,lh,20,0.8500000000000001,0.8500000000000001,0.02176278563656148,20.0,919.0
1161,single_n0,lh,20,0.95,0.05,0.007329842931937173,7.0,955.0
1162,single_n0,lh,20,0.95,0.15000000000000002,0.0054466230936819175,5.0,918.0
1163,single_n0,lh,20,0.95,0.25,0.0074866310160427805,7.0,935.0
1164,single_n0,lh,20,0.95,0.35000000000000003,0.014537902388369679,14.0,963.0
1165,single_n0,lh,20,0.95,0.45,0.004439511653718091,4.0,901.0
1166,single_n0,lh,20,0.95,0.55,0.007246376811594203,7.0,966.0
1167,single_n0,lh,20,0.95,0.6500000000000001,0.015037593984962405,14.0,931.0
1168,single_n0,lh,20,0.95,0.75,0.011554621848739496,11.0,952.0
1169,single_n0,lh,20,0.95,0.8500000000000001,0.014823261117445839,13.0,877.0
1170,single_n0,lh,20,1.05,0.05,0.007551240560949299,7.0,927.0
1171,single_n0,lh,20,1.05,0.15000000000000002,0.009453781512605041,9.0,952.0
1172,single_n0,lh,20,1.05,0.25,0.010649627263045794,10.0,939.0
1173,single_n0,lh,20,1.05,0.35000000000000003,0.013651877133105802,12.0,879.0
1174,single_n0,lh,20,1.05,0.45,0.00437636761487965,4.0,914.0
1175,single_n0,lh,20,1.05,0.55,0.011891891891891892,11.0,925.0
1176,single_n0,lh,20,1.05,0.6500000000000001,0.01095290251916758,10.0,913.0
1177,single_n0,lh,20,1.05,0.75,0.014656144306651634,13.0,887.0
1178,single_n0,lh,20,1.05,0.8500000000000001,0.020703933747412008,20.0,966.0
1179,single_n0,lh,20,1.1500000000000001,0.05,0.008998875140607425,8.0,889.0
1180,single_n0,lh,20,1.1500000000000001,0.15000000000000002,0.007927519818799546,7.0,883.0
1181,single_n0,lh,20,1.1500000000000001,0.25,0.012861736334405145,12.0,933.0
1182,single_n0,lh,20,1.1500000000000001,0.35000000000000003,0.007616974972796518,7.0,919.0
1183,single_n0,lh,20,1.1500000000000001,0.45,0.015233949945593036,14.0,919.0
1184,single_n0,lh,20,1.1500000000000001,0.55,0.013230429988974642,12.0,907.0
1185,single_n0,lh,20,1.1500000000000001,0.6500000000000001,0.018145161290322582,18.0,992.0
1186,single_n0,lh,20,1.1500000000000001,0.75,0.011815252416756176,11.0,931.0
1187,single_n0,lh,20,1.1500000000000001,0.8500000000000001,0.020765027322404372,19.0,915.0
1188,single_n0,lh,10,0.05,0.05,0.049689440993788817,48.0,966.0
1189,single_n0,lh,10,0.05,0.15000000000000002,0.05081081081081081,47.0,925.0
1190,single_n0,lh,10,0.05,0.25,0.04304635761589404,39.0,906.0
1191,single_n0,lh,10,0.05,0.35000000000000003,0.053763440860215055,50.0,930.0
1192,single_n0,lh,10,0.05,0.45,0.05567010309278351,54.0,970.0
1193,single_n0,lh,10,0.05,0.55,0.06188925081433225,57.0,921.0
1194,single_n0,lh,10,0.05,0.6500000000000001,0.050686378035902854,48.0,947.0
1195,single_n0,lh,10,0.05,0.75,0.07777777777777778,77.0,990.0
1196,single_n0,lh,10,0.05,0.8500000000000001,0.08568329718004339,79.0,922.0
1197,single_n0,lh,10,0.15000000000000002,0.05,0.014238773274917854,13.0,913.0
1198,single_n0,lh,10,0.15000000000000002,0.15000000000000002,0.027901785714285716,25.0,896.0
1199,single_n0,lh,10,0.15000000000000002,0.25,0.027058823529411764,23.0,850.0
1200,single_n0,lh,10,0.15000000000000002,0.35000000000000003,0.024498886414253896,22.0,898.0
1201,single_n0,lh,10,0.15000000000000002,0.45,0.02925243770314193,27.0,923.0
1202,single_n0,lh,10,0.15000000000000002,0.55,0.028089887640449437,25.0,890.0
1203,single_n0,lh,10,0.15000000000000002,0.6500000000000001,0.02593010146561443,23.0,887.0
1204,single_n0,lh,10,0.15000000000000002,0.75,0.02586206896551724,24.0,928.0
1205,single_n0,lh,10,0.15000000000000002,0.8500000000000001,0.048919226393629126,43.0,879.0
1206,single_n0,lh,10,0.25,0.05,0.008465608465608466,8.0,945.0
1207,single_n0,lh,10,0.25,0.15000000000000002,0.008421052631578947,8.0,950.0
1208,single_n0,lh,10,0.25,0.25,0.01812366737739872,17.0,938.0
1209,single_n0,lh,10,0.25,0.35000000000000003,0.009142857142857144,8.0,875.0
1210,single_n0,lh,10,0.25,0.45,0.01040582726326743,10.0,961.0
1211,single_n0,lh,10,0.25,0.55,0.011904761904761904,11.0,924.0
1212,single_n0,lh,10,0.25,0.6500000000000001,0.01533406352683461,14.0,913.0
1213,single_n0,lh,10,0.25,0.75,0.015772870662460567,15.0,951.0
1214,single_n0,lh,10,0.25,0.8500000000000001,0.014508928571428572,13.0,896.0
1215,single_n0,lh,10,0.35000000000000003,0.05,0.006493506493506494,6.0,924.0
1216,single_n0,lh,10,0.35000000000000003,0.15000000000000002,0.010917030567685589,10.0,916.0
1217,single_n0,lh,10,0.35000000000000003,0.25,0.010718113612004287,10.0,933.0
1218,single_n0,lh,10,0.35000000000000003,0.35000000000000003,0.009900990099009901,9.0,909.0
1219,single_n0,lh,10,0.35000000000000003,0.45,0.006329113924050633,6.0,948.0
1220,single_n0,lh,10,0.35000000000000003,0.55,0.01040582726326743,10.0,961.0
1221,single_n0,lh,10,0.35000000000000003,0.6500000000000001,0.01167728237791932,11.0,942.0
1222,single_n0,lh,10,0.35000000000000003,0.75,0.010752688172043012,10.0,930.0
1223,single_n0,lh,10,0.35000000000000003,0.8500000000000001,0.018947368421052633,18.0,950.0
1224,single_n0,lh,10,0.45,0.05,0.006543075245365322,6.0,917.0
1225,single_n0,lh,10,0.45,0.15000000000000002,0.0062176165803108805,6.0,965.0
1226,single_n0,lh,10,0.45,0.25,0.009564293304994687,9.0,941.0
1227,single_n0,lh,10,0.45,0.35000000000000003,0.01164021164021164,11.0,945.0
1228,single_n0,lh,10,0.45,0.45,0.0066518847006651885,6.0,902.0
1229,single_n0,lh,10,0.45,0.55,0.009483667017913594,9.0,949.0
1230,single_n0,lh,10,0.45,0.6500000000000001,0.012222222222222223,11.0,900.0
1231,single_n0,lh,10,0.45,0.75,0.010660980810234541,10.0,938.0
1232,single_n0,lh,10,0.45,0.8500000000000001,0.010978043912175649,11.0,1002.0
1233,single_n0,lh,10,0.55,0.05,0.005219206680584551,5.0,958.0
1234,single_n0,lh,10,0.55,0.15000000000000002,0.007641921397379912,7.0,916.0
1235,single_n0,lh,10,0.55,0.25,0.007856341189674524,7.0,891.0
1236,single_n0,lh,10,0.55,0.35000000000000003,0.010810810810810811,10.0,925.0
1237,single_n0,lh,10,0.55,0.45,0.006666666666666667,6.0,900.0
1238,single_n0,lh,10,0.55,0.55,0.008,8.0,1000.0
1239,single_n0,lh,10,0.55,0.6500000000000001,0.005543237250554324,5.0,902.0
1240,single_n0,lh,10,0.55,0.75,0.0055248618784530384,5.0,905.0
1241,single_n0,lh,10,0.55,0.8500000000000001,0.013348164627363738,12.0,899.0
1242,single_n0,lh,10,0.6500000000000001,0.05,0.008948545861297539,8.0,894.0
1243,single_n0,lh,10,0.6500000000000001,0.15000000000000002,0.006430868167202572,6.0,933.0
1244,single_n0,lh,10,0.6500000000000001,0.25,0.005567928730512249,5.0,898.0
1245,single_n0,lh,10,0.6500000000000001,0.35000000000000003,0.004449388209121246,4.0,899.0
1246,single_n0,lh,10,0.6500000000000001,0.45,0.011840688912809472,11.0,929.0
1247,single_n0,lh,10,0.6500000000000001,0.55,0.008537886872998933,8.0,937.0
1248,single_n0,lh,10,0.6500000000000001,0.6500000000000001,0.0022222222222222222,2.0,900.0
1249,single_n0,lh,10,0.6500000000000001,0.75,0.007391763463569166,7.0,947.0
1250,single_n0,lh,10,0.6500000000000001,0.8500000000000001,0.008988764044943821,8.0,890.0
1251,single_n0,lh,10,0.75,0.05,0.006423982869379015,6.0,934.0
1252,single_n0,lh,10,0.75,0.15000000000000002,0.004188481675392671,4.0,955.0
1253,single_n0,lh,10,0.75,0.25,0.004310344827586207,4.0,928.0
1254,single_n0,lh,10,0.75,0.35000000000000003,0.0062827225130890054,6.0,955.0
1255,single_n0,lh,10,0.75,0.45,0.0,0.0,936.0
1256,single_n0,lh,10,0.75,0.55,0.00522466039707419,5.0,957.0
1257,single_n0,lh,10,0.75,0.6500000000000001,0.007692307692307693,7.0,910.0
1258,single_n0,lh,10,0.75,0.75,0.010822510822510822,10.0,924.0
1259,single_n0,lh,10,0.75,0.8500000000000001,0.011652542372881356,11.0,944.0
1260,single_n0,lh,10,0.8500000000000001,0.05,0.006423982869379015,6.0,934.0
1261,single_n0,lh,10,0.8500000000000001,0.15000000000000002,0.0031914893617021275,3.0,940.0
1262,single_n0,lh,10,0.8500000000000001,0.25,0.0022396416573348264,2.0,893.0
1263,single_n0,lh,10,0.8500000000000001,0.35000000000000003,0.007352941176470588,7.0,952.0
1264,single_n0,lh,10,0.8500000000000001,0.45,0.00425531914893617,4.0,940.0
1265,single_n0,lh,10,0.8500000000000001,0.55,0.008908685968819599,8.0,898.0
1266,single_n0,lh,10,0.8500000000000001,0.6500000000000001,0.007608695652173913,7.0,920.0
1267,single_n0,lh,10,0.8500000000000001,0.75,0.005656108597285068,5.0,884.0
1268,single_n0,lh,10,0.8500000000000001,0.8500000000000001,0.01088139281828074,10.0,919.0
1269,single_n0,lh,10,0.95,0.05,0.0020942408376963353,2.0,955.0
1270,single_n0,lh,10,0.95,0.15000000000000002,0.004357298474945534,4.0,918.0
1271,single_n0,lh,10,0.95,0.25,0.0032085561497326204,3.0,935.0
1272,single_n0,lh,10,0.95,0.35000000000000003,0.0020768431983385254,2.0,963.0
1273,single_n0,lh,10,0.95,0.45,0.006659267480577136,6.0,901.0
1274,single_n0,lh,10,0.95,0.55,0.005175983436853002,5.0,966.0
1275,single_n0,lh,10,0.95,0.6500000000000001,0.008592910848549946,8.0,931.0
1276,single_n0,lh,10,0.95,0.75,0.0063025210084033615,6.0,952.0
1277,single_n0,lh,10,0.95,0.8500000000000001,0.012542759407069556,11.0,877.0
1278,single_n0,lh,10,1.05,0.05,0.003236245954692557,3.0,927.0
1279,single_n0,lh,10,1.05,0.15000000000000002,0.005252100840336135,5.0,952.0
1280,single_n0,lh,10,1.05,0.25,0.003194888178913738,3.0,939.0
1281,single_n0,lh,10,1.05,0.35000000000000003,0.004550625711035267,4.0,879.0
1282,single_n0,lh,10,1.05,0.45,0.00437636761487965,4.0,914.0
1283,single_n0,lh,10,1.05,0.55,0.004324324324324324,4.0,925.0
1284,single_n0,lh,10,1.05,0.6500000000000001,0.004381161007667032,4.0,913.0
1285,single_n0,lh,10,1.05,0.75,0.006764374295377677,6.0,887.0
1286,single_n0,lh,10,1.05,0.8500000000000001,0.008281573498964804,8.0,966.0
1287,single_n0,lh,10,1.1500000000000001,0.05,0.003374578177727784,3.0,889.0
1288,single_n0,lh,10,1.1500000000000001,0.15000000000000002,0.0011325028312570782,1.0,883.0
1289,single_n0,lh,10,1.1500000000000001,0.25,0.006430868167202572,6.0,933.0
1290,single_n0,lh,10,1.1500000000000001,0.35000000000000003,0.007616974972796518,7.0,919.0
1291,single_n0,lh,10,1.1500000000000001,0.45,0.001088139281828074,1.0,919.0
1292,single_n0,lh,10,1.1500000000000001,0.55,0.007717750826901874,7.0,907.0
1293,single_n0,lh,10,1.1500000000000001,0.6500000000000001,0.009072580645161291,9.0,992.0
1294,single_n0,lh,10,1.1500000000000001,0.75,0.00322234156820623,3.0,931.0
1295,single_n0,lh,10,1.1500000000000001,0.8500000000000001,0.008743169398907104,8.0,915.0
